var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t)
0.191479509,0.437034318,0.477054459,0.33856442,0.521062793,0.523147854,0.505917985,0.191711044,0.320935293,0.520737976,0.452923562,0.502622232,0.625192049,0.49618102
0.191711044,0.320935293,0.520737976,0.452923562,0.502622232,0.625192049,0.49618102,0.191942579,0.32838932,0.320201207,0.141581082,0.497343955,0.625192049,0.564589441
0.191942579,0.32838932,0.320201207,0.141581082,0.497343955,0.625192049,0.564589441,0.192174114,0.194216832,0.498933941,0.235539188,0.376077221,0.574169952,0.454112338
0.192174114,0.194216832,0.498933941,0.235539188,0.376077221,0.574169952,0.454112338,0.192405649,0.388021537,0.200995753,-0.321295761,0.376077221,0.625192049,0.574326406
0.192405649,0.388021537,0.200995753,-0.321295761,0.376077221,0.625192049,0.574326406,0.192637185,0.709974241,0.454948637,-0.521452594,0.492065679,0.625192049,0.461352645
0.192637185,0.709974241,0.454948637,-0.521452594,0.492065679,0.625192049,0.461352645,0.19286872,0.191970413,-0.097168773,0.059183564,0.347080106,0.421103659,0.463225138
0.19286872,0.191970413,-0.097168773,0.059183564,0.347080106,0.421103659,0.463225138,0.193100255,0.499831943,-0.284728746,0.120273333,0.463068564,0.421103659,0.386952246
0.193100255,0.499831943,-0.284728746,0.120273333,0.463068564,0.421103659,0.386952246,0.19333179,0.359328638,0.082092086,-0.234818036,0.43407145,0.472125757,0.418659798
0.19333179,0.359328638,0.082092086,-0.234818036,0.43407145,0.472125757,0.418659798,0.193563325,0.425291672,0.312279325,0.108486068,0.463068564,0.381435004,0.407674505
0.193563325,0.425291672,0.312279325,0.108486068,0.463068564,0.381435004,0.407674505,0.19379486,0.388021537,0.696377404,-0.360511086,0.492065679,0.341766349,0.433327662
0.19379486,0.388021537,0.696377404,-0.360511086,0.492065679,0.341766349,0.433327662,0.194026395,0.169812551,0.349625338,-0.529499669,0.318082992,0.421103659,0.409546998
0.194026395,0.169812551,0.349625338,-0.529499669,0.318082992,0.421103659,0.409546998,0.19425793,0.499831943,-0.041338371,-0.213850304,0.380219666,0.381435004,0.397313375
0.19425793,0.499831943,-0.041338371,-0.213850304,0.380219666,0.381435004,0.397313375,0.194489465,0.424168463,0.369543211,0.054876678,0.594891852,0.472125757,0.367353483
0.194489465,0.424168463,0.369543211,0.054876678,0.594891852,0.472125757,0.367353483,0.194721,0.283665157,0.414433872,0.055670052,0.43407145,0.523147854,0.355806441
0.194721,0.283665157,0.414433872,0.055670052,0.43407145,0.523147854,0.355806441,0.194952535,0.462561808,0.807887315,0.452810223,0.521062793,0.574169952,0.484571562
0.194952535,0.462561808,0.807887315,0.452810223,0.521062793,0.574169952,0.484571562,0.19518407,0.672193556,1.187156818,0.66486766,0.414495057,0.574169952,0.346007059
0.19518407,0.672193556,1.187156818,0.66486766,0.414495057,0.574169952,0.346007059,0.195415605,0.425291672,0.591657676,-0.338296625,0.43407145,0.523147854,0.529136902
0.195415605,0.425291672,0.591657676,-0.338296625,0.43407145,0.523147854,0.529136902,0.195647141,0.388021537,0.615574213,-0.122839015,0.376077221,0.625192049,0.437447148
0.195647141,0.388021537,0.615574213,-0.122839015,0.376077221,0.625192049,0.437447148,0.195878676,0.537102079,0.709806879,0.325303747,0.463068564,0.472125757,0.408922833
0.195878676,0.537102079,0.709806879,0.325303747,0.463068564,0.472125757,0.408922833,0.196110211,0.112222534,0.309563252,-0.493231161,0.550059907,0.625192049,0.472962103
0.196110211,0.112222534,0.309563252,-0.493231161,0.550059907,0.625192049,0.472962103,0.196341746,0.587033849,0.579133559,-0.25918594,0.492065679,0.727236244,0.551731654
0.196341746,0.587033849,0.579133559,-0.25918594,0.492065679,0.727236244,0.551731654,0.196573281,0.595611086,0.278479298,0.507666343,0.550059907,0.625192049,0.540122196
0.196573281,0.595611086,0.278479298,0.507666343,0.550059907,0.625192049,0.540122196,0.196804816,0.680770793,0.62681574,-0.366744736,0.521062793,0.778258342,0.512409295
0.196804816,0.680770793,0.62681574,-0.366744736,0.521062793,0.778258342,0.512409295,0.197036351,0.728660364,0.685513109,-0.268933102,0.550059907,0.523147854,0.472962103
0.197036351,0.728660364,0.685513109,-0.268933102,0.550059907,0.523147854,0.472962103,0.197267886,0.803200635,0.720369387,0.164928935,0.687161471,0.880302537,0.541370525
0.197267886,0.803200635,0.720369387,0.164928935,0.687161471,0.880302537,0.541370525,0.197499421,0.670151357,0.625382257,0.624292266,0.492065679,0.676214147,0.430269257
0.197499421,0.670151357,0.625382257,0.624292266,0.492065679,0.676214147,0.430269257,0.197730956,0.510451379,0.484900894,0.609898202,0.550059907,0.829280439,0.45161568
0.197730956,0.510451379,0.484900894,0.609898202,0.550059907,0.829280439,0.45161568,0.197962491,0.626550404,1.09684737,0.327683868,0.623888966,0.829280439,0.553104816
0.197962491,0.626550404,1.09684737,0.327683868,0.623888966,0.829280439,0.553104816,0.198194026,0.941661741,0.370373122,0.172749332,0.65288608,0.880302537,0.59829432
0.198194026,0.941661741,0.370373122,0.172749332,0.65288608,0.880302537,0.59829432,0.198425561,1.122600591,0.60146572,1.144632028,0.789987645,0.625192049,0.659961765
0.198425561,1.122600591,0.60146572,1.144632028,0.789987645,0.625192049,0.659961765,0.198657097,0.898979778,1.339558727,0.677674978,0.789987645,0.931324634,0.707335845
0.198657097,0.898979778,1.339558727,0.677674978,0.789987645,0.931324634,0.707335845,0.198888632,0.915011042,1.055653587,0.671668006,0.584335298,0.778258342,0.553104816
0.198888632,0.915011042,1.055653587,0.671668006,0.584335298,0.778258342,0.553104816,0.199120167,0.994758921,1.143548747,0.922374073,0.687161471,0.778258342,0.473586268
0.199120167,0.994758921,1.143548747,0.922374073,0.687161471,0.778258342,0.473586268,0.199351702,0.718040928,0.351586947,0.639479704,0.858538427,0.931324634,0.68180752
0.199351702,0.718040928,0.351586947,0.639479704,0.858538427,0.931324634,0.68180752,0.199583237,1.042648492,0.690794364,0.371432757,0.858538427,0.931324634,0.645481151
0.199583237,1.042648492,0.690794364,0.371432757,0.858538427,0.931324634,0.645481151,0.199814772,1.122600591,0.431560225,1.056340877,0.892813818,0.931324634,0.734549414
0.199814772,1.122600591,0.431560225,1.056340877,0.892813818,0.931324634,0.734549414,0.200046307,0.973520049,1.094885762,1.291179472,0.858538427,1.067292369,0.830733152
0.200046307,0.973520049,1.094885762,1.291179472,0.858538427,1.067292369,0.830733152,0.200277842,0.994758921,0.899328461,1.223742713,0.892813818,0.880302537,0.609903778
0.200277842,0.994758921,0.899328461,1.223742713,0.892813818,0.880302537,0.609903778,0.200509377,1.362252668,1.112238454,1.504710317,0.858538427,0.931324634,0.597545323
0.200509377,1.362252668,1.112238454,1.504710317,0.858538427,0.931324634,0.597545323,0.200740912,0.32726611,0.452911582,1.067561447,0.789987645,0.931324634,0.706524432
0.200740912,0.32726611,0.452911582,1.067561447,0.789987645,0.931324634,0.706524432,0.200972447,1.181313818,0.857531105,0.635966193,0.728251853,0.948286404,0.701780782
0.200972447,1.181313818,0.857531105,0.635966193,0.728251853,0.948286404,0.701780782,0.201203982,0.803200635,1.250984548,0.903559784,0.755712254,0.727236244,0.747594451
0.201203982,0.803200635,1.250984548,0.903559784,0.755712254,0.727236244,0.747594451,0.201435517,1.02140962,0.968437445,1.346262269,0.663442634,0.778258342,0.63462069
0.201435517,1.02140962,0.968437445,1.346262269,0.663442634,0.778258342,0.63462069,0.201667053,0.755311064,0.406813777,-0.10844495,0.892813818,0.931324634,0.64935097
0.201667053,0.755311064,0.406813777,-0.10844495,0.892813818,0.931324634,0.64935097,0.201898588,1.042648492,0.833388229,0.733097793,0.721436863,0.931324634,0.56409011
0.201898588,1.042648492,0.833388229,0.733097793,0.721436863,0.931324634,0.56409011,0.202130123,1.042648492,0.897970424,0.93642812,0.721436863,0.778258342,0.490251458
0.202130123,1.042648492,0.897970424,0.93642812,0.721436863,0.778258342,0.490251458,0.202361658,0.946869349,0.806604725,0.286088422,0.623888966,0.625192049,0.719694301
0.202361658,0.946869349,0.806604725,0.286088422,0.623888966,0.625192049,0.719694301,0.202593193,1.205718099,1.256567589,0.39965419,0.926955581,0.647898934,0.709083506
0.202593193,1.205718099,1.256567589,0.39965419,0.926955581,0.647898934,0.709083506,0.202824728,0.827196476,1.438695414,1.666671877,0.837893016,0.61616401,0.439818973
0.202824728,0.827196476,1.438695414,1.666671877,0.837893016,0.61616401,0.439818973,0.203056263,0.462561808,0.92943161,0.82059557,1.036529931,0.3791096,0.724812449
0.203056263,0.462561808,0.92943161,0.82059557,1.036529931,0.3791096,0.724812449,0.203287798,1.45915502,1.257472947,0.539401288,0.429194055,0.545854739,0.595922495
0.203287798,1.45915502,1.257472947,0.539401288,0.429194055,0.545854739,0.595922495,0.203519333,2.202515531,1.972932007,2.078659469,0.44235634,0.761159784,0.503296495
0.203519333,2.202515531,1.972932007,2.078659469,0.44235634,0.761159784,0.503296495,0.203750868,0.946869349,0.883786484,0.383673378,1.070805322,1.067223974,0.847835257
0.203750868,0.946869349,0.883786484,0.383673378,1.070805322,1.067223974,0.847835257,0.203982403,1.018754761,1.504032074,1.224876104,0.954415982,0.956767289,0.733675584
0.203982403,1.018754761,1.504032074,1.224876104,0.954415982,0.956767289,0.733675584,0.204213938,1.133424247,0.994843716,0.916367101,0.594223715,0.574169952,0.449431105
0.204213938,1.133424247,0.994843716,0.916367101,0.594223715,0.574169952,0.449431105,0.204445473,1.953367228,0.994843716,1.491109626,0.373204235,0.625192049,0.50373341
0.204445473,1.953367228,0.994843716,1.491109626,0.373204235,0.625192049,0.50373341,0.204677009,1.111674825,1.070290206,1.019165656,0.76099053,0.829280439,0.59267684
0.204677009,1.111674825,1.070290206,1.019165656,0.76099053,0.829280439,0.59267684,0.204908544,0.495543325,1.746441645,0.84553017,0.697718025,0.829280439,0.764072392
0.204908544,0.495543325,1.746441645,0.84553017,0.697718025,0.829280439,0.764072392,0.205140079,0.898979778,0.402739666,0.716890303,0.726648325,0.132206421,0.309618273
0.205140079,0.898979778,0.402739666,0.716890303,0.726648325,0.132206421,0.309618273,0.205371614,1.506125602,1.065008952,1.415739131,0.579057022,0.727236244,0.356056107
0.205371614,1.506125602,1.065008952,1.415739131,0.579057022,0.727236244,0.356056107,0.205603149,1.194588113,0.917284725,0.455077005,0.745356141,0.647898934,0.482823901
0.205603149,1.194588113,0.917284725,0.455077005,0.745356141,0.647898934,0.482823901,0.205834684,0.61082547,0.288890914,0.44941005,1.284341676,1.033232041,1.121968273
0.205834684,0.61082547,0.288890914,0.44941005,1.284341676,1.033232041,1.121968273,0.206066219,0.654120093,1.080777268,1.063594579,1.159801074,0.715882802,0.540683944
0.206066219,0.654120093,1.080777268,1.063594579,1.159801074,0.715882802,0.540683944,0.206297754,0.781961763,0.794985966,0.604911282,1.162206365,0.254632097,0.513407958
0.206297754,0.781961763,0.794985966,0.604911282,1.162206365,0.254632097,0.513407958,0.206529289,0.58499165,0.626740294,0.540194662,1.004593017,0.574169952,0.671071892
0.206529289,0.58499165,0.626740294,0.540194662,1.004593017,0.574169952,0.671071892,0.206760824,0.486966088,-0.031303988,0.466297575,0.570037182,0.534501297,0.467656706
0.206760824,0.486966088,-0.031303988,0.466297575,0.570037182,0.534501297,0.467656706,0.206992359,0.846188929,1.090962544,0.789540659,0.858538427,0.956767289,0.228664147
0.206992359,0.846188929,1.090962544,0.789540659,0.858538427,0.956767289,0.228664147,0.207223894,0.119676561,0.77340827,1.08093546,1.123387647,1.203260103,0.656591277
0.207223894,0.119676561,0.77340827,1.08093546,1.123387647,1.203260103,0.656591277,0.207455429,0.718040928,0.894198099,1.2727052,0.736135861,0.565141913,0.528450321
0.207455429,0.718040928,0.894198099,1.2727052,0.736135861,0.565141913,0.528450321,0.207686965,1.250340151,-0.051599094,1.017465569,0.667585079,0.789611784,0.878232065
0.207686965,1.250340151,-0.051599094,1.017465569,0.667585079,0.789611784,0.878232065,0.2079185,0.898979778,0.955158863,0.653080395,0.892813818,0.375826677,0.387451577
0.2079185,0.898979778,0.955158863,0.653080395,0.892813818,0.375826677,0.387451577,0.208150035,0.670151357,1.281087698,1.016218839,1.063990332,0.585523394,0.708084843
0.208150035,0.670151357,1.281087698,1.016218839,1.063990332,0.585523394,0.708084843,0.20838157,0.718040928,0.570381766,0.305469406,1.290087648,0.494832642,0.84814734
0.20838157,0.718040928,0.570381766,0.305469406,1.290087648,0.494832642,0.84814734,0.208613105,0.755311064,0.846214132,1.04602702,0.789987645,0.676214147,0.625008558
0.208613105,0.755311064,0.846214132,1.04602702,0.789987645,0.676214147,0.625008558,0.20884464,0.462561808,0.617234036,0.237919309,0.831078026,0.829280439,0.723688953
0.20884464,0.462561808,0.617234036,0.237919309,0.831078026,0.829280439,0.723688953,0.209076175,0.632881221,0.432691923,0.914326997,0.872168407,0.625192049,0.640987167
0.209076175,0.632881221,0.432691923,0.914326997,0.872168407,0.625192049,0.640987167,0.20930771,0.7659305,0.393912427,0.636759566,0.687161471,0.523147854,0.707335845
0.20930771,0.7659305,0.393912427,0.636759566,0.687161471,0.523147854,0.707335845,0.209539245,0.472058034,0.518172795,0.35601864,0.43407145,0.421103659,0.369038727
0.209539245,0.472058034,0.518172795,0.35601864,0.43407145,0.421103659,0.369038727,0.20977078,0.284788367,0.457513818,0.633472733,0.589613575,0.341766349,0.530385231
0.20977078,0.284788367,0.457513818,0.633472733,0.589613575,0.341766349,0.530385231,0.210002315,0.030228236,0.538694241,0.773899865,0.419773333,0.18309173,0.20844122
0.210002315,0.030228236,0.538694241,0.773899865,0.419773333,0.18309173,0.20844122,0.21023385,-0.866501436,-0.324715386,0.202104156,0.289085878,-0.418093575,0.206818392
0.21023385,-0.866501436,-0.324715386,0.202104156,0.289085878,-0.418093575,0.206818392,0.210465386,-1.183757083,-1.120072279,0.267160794,-0.022132,-0.301686591,0.277099307
0.210465386,-1.183757083,-1.120072279,0.267160794,-0.022132,-0.301686591,0.277099307,0.210696921,-1.206119164,-0.86257341,-0.105044778,-1.442723353,-1.131650603,-0.314421319
0.210696921,-1.206119164,-0.86257341,-0.105044778,-1.442723353,-1.131650603,-0.314421319,0.210928456,-1.258195244,-1.572298537,-0.796413226,-1.860041271,-2.253589595,-1.775715072
0.210928456,-1.258195244,-1.572298537,-0.796413226,-1.860041271,-2.253589595,-1.775715072,0.211159991,-1.251660206,-1.537215919,-1.106508976,-1.882624277,-2.16399315,-1.811542111
0.211159991,-1.251660206,-1.537215919,-1.106508976,-1.882624277,-2.16399315,-1.811542111,0.211391526,-1.486819445,-1.655516015,-1.659830414,-1.920641232,-2.272876768,-1.679406502
0.211391526,-1.486819445,-1.655516015,-1.659830414,-1.920641232,-2.272876768,-1.679406502,0.211623061,-1.484573026,-1.801731312,-1.842986383,-2.016986483,-2.309672865,-2.235786671
0.211623061,-1.484573026,-1.801731312,-1.842986383,-2.016986483,-2.309672865,-2.235786671,0.211854596,-1.562278705,-1.821422845,-1.213614416,-1.244019624,-1.836384776,-2.062893125
0.211854596,-1.562278705,-1.821422845,-1.213614416,-1.244019624,-1.836384776,-2.062893125,0.212086131,-1.641516035,-1.984311816,-1.293291797,-1.556172892,-1.874890729,-1.910784254
0.212086131,-1.641516035,-1.984311816,-1.293291797,-1.556172892,-1.874890729,-1.910784254,0.212317666,-1.926300714,-1.867671544,-0.514085553,-1.144333691,-1.25407628,-1.476927562
0.212317666,-1.926300714,-1.867671544,-0.514085553,-1.144333691,-1.25407628,-1.476927562,0.212549201,-1.75618552,-1.837115715,0.075504393,-1.008234332,-1.068385938,-0.215990589
0.212549201,-1.75618552,-1.837115715,0.075504393,-1.008234332,-1.068385938,-0.215990589,0.212780736,-1.908329361,-2.026033725,-1.725453747,-0.379317654,-0.924210896,-0.898951304
0.212780736,-1.908329361,-2.026033725,-1.725453747,-0.379317654,-0.924210896,-0.898951304,0.213012271,-1.88433352,-2.020903364,-2.112960095,-0.464839097,-1.535655335,-2.263062656
0.213012271,-1.88433352,-2.020903364,-2.112960095,-0.464839097,-1.535655335,-2.263062656,0.213243806,-1.882903981,-2.017357379,-2.775653754,-0.830510082,-1.453992621,-1.258157931
0.213243806,-1.882903981,-2.017357379,-2.775653754,-0.830510082,-1.453992621,-1.258157931,0.213475342,-1.852679433,-1.857410821,-2.598391417,-0.382257454,-1.065718563,-1.240681327
0.213475342,-1.852679433,-1.857410821,-2.598391417,-0.382257454,-1.065718563,-1.240681327,0.213706877,-1.975415605,-1.993516288,-3.016839338,-0.491297294,-1.21126149,-1.538345341
0.213706877,-1.975415605,-1.993516288,-3.016839338,-0.491297294,-1.21126149,-1.538345341,0.213938412,-1.862890429,-1.981067617,-3.111817495,-0.661538417,-1.796989698,-2.245211553
0.213938412,-1.862890429,-1.981067617,-3.111817495,-0.661538417,-1.796989698,-2.245211553,0.214169947,-1.876981603,-1.946890358,-3.17846088,-0.576016974,-1.473143007,-2.302072933
0.214169947,-1.876981603,-1.946890358,-3.17846088,-0.576016974,-1.473143007,-2.302072933,0.214401482,-1.93549061,-1.976616274,-3.153299602,-0.462968316,-1.730031744,-2.430713221
0.214401482,-1.93549061,-1.976616274,-3.153299602,-0.462968316,-1.730031744,-2.430713221,0.214633017,-1.814490307,-1.963488585,-3.055827984,-0.514748877,-1.54283673,-2.37790891
0.214633017,-1.814490307,-1.963488585,-3.055827984,-0.514748877,-1.54283673,-2.37790891,0.214864552,-1.706355859,-1.893172457,-2.966856799,-0.452478576,-1.803281967,-1.584970424
0.214864552,-1.706355859,-1.893172457,-2.966856799,-0.452478576,-1.803281967,-1.584970424,0.215096087,-1.668677284,-1.867067972,-2.765453236,-0.207339376,-0.877976395,-0.059887067
0.215096087,-1.668677284,-1.867067972,-2.765453236,-0.207339376,-0.877976395,-0.059887067,0.215327622,-1.800194913,-1.68614729,-0.463649658,0.194010085,0.172969383,0.49618102
0.215327622,-1.800194913,-1.68614729,-0.463649658,0.194010085,0.172969383,0.49618102,0.215559157,-1.702169351,-1.715646867,-1.16215847,-0.106183544,-0.347373938,0.22598024
0.215559157,-1.702169351,-1.715646867,-1.16215847,-0.106183544,-0.347373938,0.22598024,0.215790692,-1.783857319,-1.756010739,-0.573928593,0.297370767,0.210312634,0.314299507
0.215790692,-1.783857319,-1.756010739,-0.573928593,0.297370767,0.210312634,0.314299507,0.216022227,-1.747097734,-1.776532184,-0.390659284,0.024236657,0.014294764,0.294638327
0.216022227,-1.747097734,-1.776532184,-0.390659284,0.024236657,0.014294764,0.294638327,0.216253762,-1.694511104,-1.680262464,-0.299307978,0.235234094,0.18309173,0.418659798
0.216253762,-1.694511104,-1.680262464,-0.299307978,0.235234094,0.18309173,0.418659798,0.216485298,-1.415546692,-0.678483975,-0.11841879,0.293228323,0.302097694,0.399123452
0.216485298,-1.415546692,-0.678483975,-0.11841879,0.293228323,0.302097694,0.399123452,0.216716833,-1.159148582,-0.629066525,-0.307921749,0.492065679,0.455163987,0.430893421
0.216716833,-1.159148582,-0.629066525,-0.307921749,0.492065679,0.455163987,0.430893421,0.216948368,-0.720075753,-0.257492564,-0.236971478,0.405074335,0.26242904,0.441816299
0.216948368,-0.720075753,-0.257492564,-0.236971478,0.405074335,0.26242904,0.441816299,0.217179903,-1.331101755,-0.863327875,-0.294774414,0.463068564,0.443810544,0.432765914
0.217179903,-1.331101755,-0.863327875,-0.294774414,0.463068564,0.443810544,0.432765914,0.217411438,-1.195091288,-0.752496982,-0.156727403,0.550059907,0.381435004,0.509787805
0.217411438,-1.195091288,-0.752496982,-0.156727403,0.550059907,0.381435004,0.509787805,0.217642973,-0.961872139,-0.40544313,-0.171121467,0.550059907,0.127555613,0.472337939
0.217642973,-0.961872139,-0.40544313,-0.171121467,0.550059907,0.127555613,0.472337939,0.217874508,-1.502340159,-1.263194269,-0.355524166,0.492065679,0.341766349,0.408922833
0.217874508,-1.502340159,-1.263194269,-0.355524166,0.492065679,0.341766349,0.408922833,0.218106043,-1.652135471,-1.42608324,-0.183362089,0.550059907,0.321384868,0.518151608
0.218106043,-1.652135471,-1.42608324,-0.183362089,0.550059907,0.321384868,0.518151608,0.218337578,-1.667656184,-1.664267808,-0.260205992,0.289085878,0.048218303,0.396689211
0.218337578,-1.667656184,-1.664267808,-0.260205992,0.289085878,0.048218303,0.396689211,0.218569113,-1.827151943,-1.960093493,-2.260187573,-0.028145227,-0.553650944,-0.097961097
0.218569113,-1.827151943,-1.960093493,-2.260187573,-0.028145227,-0.553650944,-0.097961097,0.218800648,-1.625995321,-1.767554052,-2.961983218,-0.282037012,-0.960117868,-0.455045564
0.218800648,-1.625995321,-1.767554052,-2.961983218,-0.282037012,-0.960117868,-0.455045564,0.219032183,-1.728309501,-1.893776029,-2.886726062,-0.090014646,-0.480469115,0.027995285
0.219032183,-1.728309501,-1.893776029,-2.886726062,-0.090014646,-0.480469115,0.027995285,0.219263718,-1.516839773,-1.827835797,-1.997240884,-0.333283065,-1.704247119,-1.074528757
0.219263718,-1.516839773,-1.827835797,-1.997240884,-0.333283065,-1.704247119,-1.074528757,0.219495254,-1.643864564,-1.83507866,-3.056168002,-0.567531643,-1.324453945,-1.61767664
0.219495254,-1.643864564,-1.83507866,-3.056168002,-0.567531643,-1.324453945,-1.61767664,0.219726789,-1.659283168,-1.90041532,-3.043360685,-0.381322063,-1.179389778,-2.221618138
0.219726789,-1.659283168,-1.90041532,-3.043360685,-0.381322063,-1.179389778,-2.221618138,0.219958324,-1.24206187,-1.763706281,-3.021146223,-0.278963585,-1.332798041,-2.235287339
0.219958324,-1.24206187,-1.763706281,-3.021146223,-0.278963585,-1.332798041,-2.235287339,0.220189859,-1.019972706,-1.708253111,-3.080309228,-0.36248062,-1.289504492,-1.955037512
0.220189859,-1.019972706,-1.708253111,-3.080309228,-0.36248062,-1.289504492,-1.955037512,0.220421394,-0.886310768,-1.290883131,-1.918810234,-0.192239496,-0.946917781,-0.223106064
0.220421394,-0.886310768,-1.290883131,-1.918810234,-0.192239496,-0.946917781,-0.223106064,0.220652929,-0.918883846,-1.742732157,-2.071477988,-0.331078215,-1.163932681,-0.353993344
0.220652929,-0.918883846,-1.742732157,-2.071477988,-0.331078215,-1.163932681,-0.353993344,0.220884464,-1.632326138,-1.765818783,-1.180292724,-0.040305307,-0.620882474,0.119685039
0.220884464,-1.632326138,-1.765818783,-1.180292724,-0.040305307,-0.620882474,0.119685039,0.221115999,-1.772114674,-1.625337419,-0.161147627,0.264231208,0.10375442,0.313737759
0.221115999,-1.772114674,-1.625337419,-0.161147627,0.264231208,0.10375442,0.313737759,0.221347534,-1.672557463,-1.68335577,-0.317328893,0.110960746,0.127555613,0.333898269
0.221347534,-1.672557463,-1.68335577,-0.317328893,0.110960746,0.127555613,0.333898269,0.221579069,-1.681441029,-1.270663472,-0.5530742,0.210379424,0.381435004,0.386328081
0.221579069,-1.681441029,-1.270663472,-0.5530742,0.210379424,0.381435004,0.386328081,0.221810604,-1.787022728,-1.531783772,-0.17078145,-0.397223706,0.10375442,0.4554855
0.221810604,-1.787022728,-1.531783772,-0.17078145,-0.397223706,0.10375442,0.4554855,0.222042139,-1.543898913,-1.181712061,-0.456735974,0.035060465,0.26242904,0.355182276
0.222042139,-1.543898913,-1.181712061,-0.456735974,0.035060465,0.26242904,0.355182276,0.222273674,-1.846144395,-1.695955333,0.36225229,-0.374573886,-0.434371402,0.088164735
0.222273674,-1.846144395,-1.695955333,0.36225229,-0.374573886,-0.434371402,0.088164735,0.22250521,-1.071844566,-0.757401003,-0.133946246,-0.572609479,-0.194170857,0.168120198
0.22250521,-1.071844566,-0.757401003,-0.133946246,-0.572609479,-0.194170857,0.168120198,0.222736745,-0.955030771,-0.545698154,-0.574948645,-1.41486207,-0.801922008,0.036983252
0.222736745,-0.955030771,-0.545698154,-0.574948645,-1.41486207,-0.801922008,0.036983252,0.22296828,-1.185084512,-0.73748313,-0.223370787,-1.80291562,-1.400987091,0.094780878
0.22296828,-1.185084512,-0.73748313,-0.223370787,-1.80291562,-1.400987091,0.094780878,0.223199815,-1.593932793,-1.222453165,-0.526552853,-2.012910852,-1.913259893,-0.271978138
0.223199815,-1.593932793,-1.222453165,-0.526552853,-2.012910852,-1.913259893,-0.271978138,0.22343135,-1.804483531,-1.507640895,-1.336927346,-2.215022075,-2.246271412,-1.724221507
0.22343135,-1.804483531,-1.507640895,-1.336927346,-2.215022075,-2.246271412,-1.724221507,0.223662885,-1.687669737,-1.876725122,-1.76988267,-2.350052417,-2.392840252,-2.370231688
0.223662885,-1.687669737,-1.876725122,-1.76988267,-2.350052417,-2.392840252,-2.370231688,0.22389442,-1.794476755,-1.926368912,-2.518714037,-2.4083139,-2.454600244,-2.704721403
0.22389442,-1.794476755,-1.926368912,-2.518714037,-2.4083139,-2.454600244,-2.704721403,0.224125955,-1.691958355,-1.88623138,-3.009245619,-2.448468891,-2.507332198,-2.755778053
0.224125955,-1.691958355,-1.88623138,-3.009245619,-2.448468891,-2.507332198,-2.755778053,0.22435749,-1.555335228,-1.857033589,-2.909847237,-2.426286766,-2.39974807,-2.724757082
0.22435749,-1.555335228,-1.857033589,-2.909847237,-2.426286766,-2.39974807,-2.724757082,0.224589025,-1.754551761,-1.77683397,-2.840370374,-2.516217909,-2.332379751,-2.722697339
0.224589025,-1.754551761,-1.77683397,-2.840370374,-2.516217909,-2.332379751,-2.722697339,0.22482056,-1.660100047,-1.95435956,-2.879472361,-2.495305244,-2.385248492,-2.815635422
0.22482056,-1.660100047,-1.95435956,-2.879472361,-2.495305244,-2.385248492,-2.815635422,0.225052095,-1.16476463,-1.760688421,-2.735645055,-2.444927768,-2.322599375,-2.674511845
0.225052095,-1.16476463,-1.760688421,-2.735645055,-2.444927768,-2.322599375,-2.674511845,0.22528363,-1.080013363,-1.573430234,-1.485288215,-2.46283382,-2.26384873,-2.666210458
0.22528363,-1.080013363,-1.573430234,-1.485288215,-2.46283382,-2.26384873,-2.666210458,0.225515166,-1.224907397,-1.591612838,-1.593867063,-2.370631014,-2.435313071,-2.756651884
0.225515166,-1.224907397,-1.591612838,-1.593867063,-2.370631014,-2.435313071,-2.756651884,0.225746701,-1.130966233,-1.694069171,-1.391896805,-2.42561863,-2.312545423,-2.639808303
0.225746701,-1.130966233,-1.694069171,-1.391896805,-2.42561863,-2.312545423,-2.639808303,0.225978236,-0.852920811,-1.190841086,-1.133370341,-1.992065,-2.022006723,-2.119067923
0.225978236,-0.852920811,-1.190841086,-1.133370341,-1.992065,-2.022006723,-2.119067923,0.226209771,-0.957072971,-0.861517159,-0.858523048,-2.183552857,-1.978507991,-1.069847524
0.226209771,-0.957072971,-0.861517159,-0.858523048,-2.183552857,-1.978507991,-1.069847524,0.226441306,-0.174195905,-0.083739298,-0.483483999,-0.749665592,-0.359274535,0.197518342
0.226441306,-0.174195905,-0.083739298,-0.483483999,-0.749665592,-0.359274535,0.197518342,0.226672841,-0.234951331,-0.27476981,-0.81466082,0.289085878,0.191025461,0.324660636
0.226672841,-0.234951331,-0.27476981,-0.81466082,0.289085878,0.191025461,0.324660636,0.226904376,0.089860452,0.135885433,-0.082830316,0.1896672,0.341766349,0.179979322
0.226904376,0.089860452,0.135885433,-0.082830316,0.1896672,0.341766349,0.179979322,0.227135911,0.274168931,-0.267602393,0.222391853,0.318082992,0.472125757,0.428396764
0.227135911,0.274168931,-0.267602393,0.222391853,0.318082992,0.472125757,0.428396764,0.227367446,0.035640064,0.145089905,-0.110711732,0.185524755,0.26242904,0.304500125
0.227367446,0.035640064,0.145089905,-0.110711732,0.185524755,0.26242904,0.304500125,0.227598981,0.479512061,0.200543074,-0.196736101,0.468346841,0.472125757,0.600416479
