time,way1,way2,way3,way4,way5,way6
745,40.28,52.019,63.175,57.702,58.54,59.117
746,37.968,51.705,49.756,61.813,58.912,63.114
747,39.803000000000004,51.391999999999996,42.688,52.582,51.019,53.488
748,43.068999999999996,51.08,45.53,62.04,59.473,63.493
749,36.24,50.766999999999996,39.951,60.581,60.902,62.883
750,41.167,50.453,43.505,55.277,56.244,63.893
751,35.455999999999996,50.141000000000005,38.946,60.427,57.918,61.003
752,35.299,56.832,40.400999999999996,58.803000000000004,51.273999999999994,65.277
753,39.106,54.25,43.068999999999996,61.316,52.98,62.65
754,36.133,49.593999999999994,39.924,59.738,55.516000000000005,64.417
755,34.335,43.776,44.302,58.672,56.924,63.946000000000005
756,36.916,52.224,45.619,61.966,54.77,65.882
757,36.916,58.287,35.464,59.478,54.77,65.041
758,31.555999999999997,38.063,39.256,58.018,57.422,62.613
759,35.58,46.879,41.203,59.58,48.256,60.386
760,34.465,42.544,38.604,63.477,56.096000000000004,64.046
761,31.201999999999998,44.059,36.409,61.818000000000005,49.088,64.99
762,31.607,46.412,34.104,63.99,53.111999999999995,63.342
763,32.12,36.828,34.65,63.477,52.698,66.23100000000001
764,30.129,37.977,43.32899999999999,59.556999999999995,56.842,65.86
765,33.058,43.571000000000005,36.435,62.145,53.111999999999995,64.791
766,32.12,40.371,37.319,60.787,49.698,61.218
767,29.054000000000002,42.356,38.173,57.93899999999999,53.394,63.251999999999995
768,30.368000000000002,39.504,37.018,56.4,48.952,62.846000000000004
769,32.14,38.905,36.084,56.4,55.184,60.875
770,27.500999999999998,33.222,34.22,57.505,51.488,61.022
771,27.594,38.074,33.445,58.452,55.35,62.088
772,27.991999999999997,36.246,32.052,56.4,52.2,62.078
773,30.805999999999997,38.773,39.86,55.177,53.858000000000004,62.273999999999994
774,26.695999999999998,40.896,44.72,55.611000000000004,55.93,63.788000000000004
775,27.594,36.953,37.347,58.097,53.443999999999996,61.93600000000001
776,32.224000000000004,40.244,39.626999999999995,57.426,56.842,62.821999999999996
777,30.733,41.486999999999995,34.912,58.018,48.72,61.571999999999996
778,25.811999999999998,32.882,36.389,57.426,55.93,61.188
779,24.807,33.97,36.188,55.098,50.46,64.184
780,28.178,35.154,34.457,56.479,50.46,62.67
781,24.851,38.589,38.916,52.494,49.88,59.151
782,30.368000000000002,37.499,35.398,52.68,51.04,61.55
783,26.730999999999998,35.916,39.714,55.611000000000004,52.36600000000001,60.65
784,27.353,35.122,37.126999999999995,56.4,50.46,61.902
785,30.295,41.37,37.48,56.4,51.62,62.821999999999996
786,30.66,40.87,37.615,56.4,53.692,63.998999999999995
787,29.273000000000003,38.724000000000004,35.83,55.966,53.111999999999995,64.244
788,31.129,40.679,36.177,55.966,57.422,63.193999999999996
789,30.805999999999997,37.463,36.763000000000005,56.913000000000004,52.946000000000005,62.286
790,31.025,36.165,33.342,55.098,52.233999999999995,62.098
791,28.503,36.443000000000005,33.951,57.93899999999999,55.93,61.726000000000006
792,31.494,39.344,36.184,55.69,50.576,62.526
793,33.423,42.254,35.743,56.558,53.692,60.816
794,29.419,39.338,33.607,56.992,55.184,62.108000000000004
795,32.485,37.652,37.09,56.992,55.184,61.592
796,32.485,44.012,35.775,56.913000000000004,54.438,60.65
797,30.003,38.039,35.186,54.292,51.372,59.07
798,30.545,37.989000000000004,35.255,55.966,55.93,61.188
799,31.025,36.828,34.303000000000004,59.659,54.604,61.582
800,30.733,33.239000000000004,36.674,54.663999999999994,51.952,60.328
801,31.755,36.671,34.086,55.69,55.184,62.45
802,28.284000000000002,36.4,33.685,55.532,52.946000000000005,62.66
803,32.12,39.288000000000004,35.205999999999996,54.663999999999994,52.2,57.324
804,31.755,40.731,38.332,55.966,53.692,60.141999999999996
805,29.346,35.856,33.361,55.532,54.438,59.458
806,31.755,37.875,38.566,55.966,51.62,59.272
807,33.891999999999996,38.766999999999996,38.779,53.858000000000004,52.532,59.007
808,36.236999999999995,45.541000000000004,40.698,55.966,53.692,59.63399999999999
809,34.1,40.238,37.375,51.378,52.2,59.653
810,35.664,39.123000000000005,36.99,55.098,52.946000000000005,59.995
811,32.505,41.801,40.766999999999996,55.177,50.742,60.483999999999995
812,33.058,37.649,36.784,55.966,56.676,62.132
813,31.025,37.876,33.341,53.361999999999995,53.692,60.523999999999994
814,32.954,38.338,37.236999999999995,55.098,57.422,61.198
815,32.85,39.346,38.325,53.361999999999995,49.416000000000004,58.552
816,32.85,38.416,35.184,55.966,54.438,61.912
817,31.755,35.495,37.510999999999996,54.663999999999994,52.2,61.032
818,30.295,32.491,34.73,54.512,50.162,61.54
819,30.66,33.924,37.699,55.098,51.786,59.78
820,29.346,33.578,35.986,53.536,51.62,61.924
821,31.566999999999997,41.406000000000006,38.73,58.965,52.2,62.843999999999994
822,31.859,32.830999999999996,37.171,55.532,52.36600000000001,59.614
823,31.39,44.81,31.27,53.79600000000001,52.2,57.012
824,29.93,34.775999999999996,33.953,50.192,47.908,57.532
825,30.66,38.436,35.393,52.184,51.62,57.961000000000006
826,29.837,35.278,37.068000000000005,54.23,50.46,59.486999999999995
827,32.12,39.779,39.946,55.177,55.184,60.298
828,31.14,38.137,37.495,55.966,53.692,61.354
829,30.003,38.716,38.504,55.69,55.184,61.198
830,30.076,36.058,35.757,55.611000000000004,55.184,62.294
831,28.761999999999997,38.427,36.586,53.79600000000001,54.438,60.523999999999994
832,30.66,34.478,31.673000000000002,53.79600000000001,55.184,62.45
833,33.813,37.844,29.906999999999996,55.532,55.184,60.64
834,28.74,30.526,35.03,53.361999999999995,52.2,60.67
835,31.755,28.04,35.569,55.098,52.2,59.448
836,30.379,32.902,32.436,54.663999999999994,52.946000000000005,59.956
837,31.025,35.953,35.465,55.098,51.62,59.78
838,30.66,41.044,31.326999999999998,55.532,51.04,60.191
839,28.523000000000003,36.448,29.836,52.928000000000004,52.2,59.81
840,31.755,31.266,32.621,53.858000000000004,51.62,59.614
841,31.014,36.711999999999996,34.992,57.071000000000005,52.946000000000005,59.13399999999999
842,29.638,37.306999999999995,34.999,54.663999999999994,53.692,58.949
843,31.39,42.522,38.503,55.966,54.438,61.012
844,33.443000000000005,47.549,40.374,54.371,54.438,58.792
845,31.025,39.656,31.523000000000003,54.663999999999994,53.692,61.726000000000006
846,30.66,39.973,33.424,53.79600000000001,55.184,60.257
847,32.12,41.222,37.378,55.098,52.946000000000005,59.8
848,27.959,35.917,30.156,56.4,55.184,60.826
849,32.609,39.49,32.221,55.532,56.676,62.088
850,32.693000000000005,35.505,38.986999999999995,56.4,55.184,61.902
851,33.527,40.122,31.272,55.966,57.422,61.458
852,33.996,40.9,32.135,56.4,53.692,60.826
853,34.726,41.361999999999995,35.963,58.452,58.913999999999994,61.922
854,33.423,40.103,40.016,55.532,55.93,60.141999999999996
855,31.859,38.241,39.889,56.4,58.168,60.483999999999995
856,32.996,46.352,37.399,57.505,58.168,62.11
857,36.082,36.723,36.032,57.93899999999999,58.913999999999994,62.833999999999996
858,37.854,39.786,44.607,59.99100000000001,55.184,63.821999999999996
859,35.664,49.568999999999996,40.486999999999995,59.99100000000001,59.66,64.581
860,35.821,45.806000000000004,40.434,56.913000000000004,57.422,62.11
861,36.602,46.971000000000004,42.646,58.452,57.422,60.836000000000006
862,33.891999999999996,36.474000000000004,40.15,61.016999999999996,59.66,64.172
863,37.071,40.97,37.785,61.016999999999996,59.66,63.59
864,37.854,37.534,43.828,61.53,59.66,65.017
865,36.394,46.326,45.9,61.016999999999996,61.648,66.558
866,36.602,43.733999999999995,45.305,61.53,58.913999999999994,63.02
867,40.201,46.556000000000004,47.784,61.016999999999996,59.66,62.821999999999996
868,30.065,37.817,43.927,59.99100000000001,59.66,64.568
869,38.429,43.18,40.119,59.067,59.908,64.492
870,34.726,48.395,42.48,59.478,56.676,65.226
871,36.863,44.65,46.386,58.097,57.422,63.416000000000004
872,34.257,37.205999999999996,33.551,61.53,59.66,63.652
873,37.071,42.86,40.976000000000006,58.965,59.66,62.286
874,37.071,43.716,42.77,58.965,57.422,61.103
875,36.133,42.505,37.032,57.505,55.184,64.779
876,38.668,48.468999999999994,38.034,62.041000000000004,55.516000000000005,64.609
877,34.961,50.883,49.213,60.708,55.052,60.295
878,31.39,44.133,41.748000000000005,63.681000000000004,51.586000000000006,64.861
879,41.15,48.481,39.266999999999996,54.591,54.023999999999994,62.79600000000001
880,48.43,57.964,52.848,54.788000000000004,57.172,61.312
881,36.133,43.528,37.893,64.194,61.647,66.832
882,36.836999999999996,51.748999999999995,45.315,62.452,60.032,65.003
883,37.96,45.0,42.593,57.06100000000001,54.438,60.449
884,45.99,45.0,47.663999999999994,53.753,55.184,61.318999999999996
885,37.747,46.0,43.5,59.556999999999995,58.168,62.744
886,31.713,54.961999999999996,41.968,58.61,58.168,65.49
887,35.664,37.152,40.833,59.043,47.976000000000006,58.208999999999996
888,41.61,45.93,46.998999999999995,56.833999999999996,56.676,58.953
889,38.559,43.972,38.523,59.323,55.516000000000005,60.983999999999995
890,32.842,35.643,38.473,67.39,61.15,71.22399999999999
891,33.266,46.138999999999996,43.891999999999996,65.52600000000001,56.51,61.911
892,34.518,42.351000000000006,39.845,65.562,49.766000000000005,61.474
893,32.589,40.121,39.274,63.203,54.438,64.0
894,31.629,31.399,38.622,56.699,53.858000000000004,60.74100000000001
895,35.147,46.273999999999994,41.474,61.016999999999996,60.032,56.912
896,28.031999999999996,42.065,44.045,64.98100000000001,63.636,63.768
897,33.891999999999996,43.666000000000004,45.736999999999995,59.185,54.306000000000004,61.715
898,39.105,31.13,43.485,58.159,57.588,67.319
899,35.664,44.474,40.27,61.53,51.538000000000004,59.456
900,33.423,48.794,43.474,64.092,54.604,64.593
901,33.891999999999996,39.374,37.203,67.476,53.278,66.837
902,34.257,43.03,43.736999999999995,59.99100000000001,55.93,63.262
903,31.39,39.995,36.607,60.606,58.168,64.843
904,33.058,37.549,42.575,61.221000000000004,55.184,63.518
905,34.361,37.035,40.126,58.452,53.692,64.581
906,31.483,38.681999999999995,37.649,54.663999999999994,52.2,59.161
907,29.649,37.878,40.097,56.992,51.04,61.746
908,27.156,38.954,41.336000000000006,54.45,48.72,56.588
909,18.374000000000002,27.51,36.291,52.494,39.93,56.562
910,15.267000000000001,16.968,36.865,47.836000000000006,41.632,57.688
911,15.048,20.381,33.580999999999996,26.574,29.497,48.211000000000006
912,14.538,10.974,27.480999999999998,20.328,13.093,24.799
913,14.602,11.439,24.745,19.99,14.402999999999999,24.225
914,12.299000000000001,9.871,19.863,19.421,12.811,26.342
915,12.321,7.933,18.247,17.979,12.273,17.428
916,11.56,7.672000000000001,23.8,29.548000000000002,19.192999999999998,20.198
917,10.784,5.513,23.096999999999998,24.875999999999998,18.63,22.635
918,7.995,7.059,29.971999999999998,31.04,27.706999999999997,29.586
919,9.661,7.4639999999999995,35.174,33.077,30.421999999999997,49.788000000000004
920,8.171,4.96,19.284000000000002,42.49,32.53,38.846
921,8.406,5.0280000000000005,15.865,41.21,23.59,16.991
922,8.42,5.075,10.017999999999999,35.736999999999995,24.784000000000002,33.091
923,8.716000000000001,7.195,11.582,42.446000000000005,30.461,33.371
924,7.513999999999999,5.391,7.89,40.814,28.333000000000002,28.601999999999997
925,8.616,5.556,7.0520000000000005,38.266,19.769000000000002,17.277
926,8.478,6.0089999999999995,6.4639999999999995,39.546,24.504,16.366
927,7.905,5.615,6.686,41.238,20.748,14.305
928,9.09,5.789,7.546,40.463,23.485,15.151
929,10.149,6.721,8.331,41.395,19.677,27.855
930,10.517999999999999,7.067,10.107999999999999,45.06399999999999,33.205999999999996,52.288999999999994
931,9.23,9.465,30.416999999999998,51.071000000000005,48.571999999999996,61.198
932,10.19,9.074,24.254,46.578,40.964,56.869
933,9.39,8.539,29.444000000000003,52.618,49.118,58.284
934,9.75,8.267000000000001,31.061,48.53,46.251999999999995,57.968999999999994
935,10.265,9.543,31.866999999999997,51.688,48.72,59.956
936,12.997,22.820999999999998,33.463,52.556000000000004,50.46,59.643
937,15.508,23.476,31.791,55.532,52.698,60.152
938,19.808,28.401,32.417,54.23,49.88,60.327
939,13.824000000000002,20.371,31.906999999999996,55.098,52.532,60.181999999999995
940,15.155999999999999,21.84,33.125,56.4,51.62,61.416000000000004
941,17.44,26.44,32.998000000000005,56.4,47.908,60.816
942,12.147,15.071,31.371,55.532,51.04,59.8
943,10.68,12.912,32.89,56.4,50.742,61.55
944,10.527999999999999,9.755,32.211999999999996,52.494,46.748000000000005,59.604
945,8.966000000000001,5.834,14.565999999999999,47.746,37.948,51.678999999999995
946,10.936,8.386000000000001,8.374,43.946000000000005,32.005,45.958
947,9.934,6.712999999999999,9.038,46.82,39.018,53.696999999999996
948,12.005,7.587000000000001,16.886,43.178999999999995,21.125,36.033
949,10.761,7.4910000000000005,7.542999999999999,39.673,26.678,27.331
950,10.61,6.625,7.656000000000001,42.46,28.799,17.655
951,14.696,8.437000000000001,7.852,43.992,26.555999999999997,17.436
952,16.871,9.172,7.33,42.742,27.189,21.926
953,18.18,14.704,17.578,45.29,32.198,49.674
954,17.861,8.715,16.230999999999998,43.211999999999996,29.025,47.577
955,10.874,8.408999999999999,24.094,47.56399999999999,36.965,55.166000000000004
956,9.505,10.270999999999999,33.086,52.122,47.56,58.275
957,10.48,9.502,31.708000000000002,49.828,47.908,58.598
958,10.392999999999999,14.972000000000001,29.628,51.316,51.62,59.438
959,9.359,11.511,33.001,42.222,47.56,60.54600000000001
960,11.74,16.151,30.478,48.692,49.88,58.93899999999999
961,8.78,9.335,37.704,42.56100000000001,39.692,54.661
962,16.363,21.775,33.326,39.597,43.20399999999999,55.942
963,17.507,24.581,29.435,26.991,34.318000000000005,53.841
964,15.254000000000001,22.039,32.537,21.183000000000003,25.559,54.766999999999996
965,11.25,15.610999999999999,29.862,18.04,18.069000000000003,48.891000000000005
966,9.187999999999999,11.831,22.712,15.015,13.2,25.624000000000002
967,10.332,6.939,18.892,12.994000000000002,11.057,15.274000000000001
968,9.286,6.281000000000001,12.285,12.122,10.154,9.915
969,10.29,6.813,7.957000000000001,11.520999999999999,9.383,9.097000000000001
970,11.628,7.2,8.834,11.853,10.956,9.594
971,9.677,8.263,9.447000000000001,10.507,11.940999999999999,9.627
972,10.602,5.91,9.102,10.82,11.168,8.138
973,15.453,8.477,10.370999999999999,11.574000000000002,12.084000000000001,10.399000000000001
974,16.283,10.959000000000001,21.403000000000002,11.306,12.943,10.532
975,14.864,10.718,20.445,12.686,10.436,9.083
976,15.784,9.36,22.226999999999997,11.863,12.231,10.955
977,18.507,16.03,24.508000000000003,18.352,16.479,19.298
978,17.487000000000002,20.395,26.933000000000003,15.485999999999999,17.115,36.108000000000004
979,25.154,30.704,30.241999999999997,36.946999999999996,40.79,56.413000000000004
980,24.559,28.171999999999997,27.32,52.494,48.836000000000006,58.45
981,27.74,33.615,33.777,51.006,51.04,56.132
982,29.545,28.267,36.47,52.928000000000004,52.946000000000005,60.111999999999995
983,27.209,33.736999999999995,33.531,50.943999999999996,49.88,58.126999999999995
984,31.555999999999997,34.472,32.772,55.177,52.946000000000005,62.868
985,29.638,32.801,33.829,53.361999999999995,52.946000000000005,60.464
986,28.908,31.204,33.176,52.06,51.62,57.175
987,30.368000000000002,31.539,34.471,51.316,48.72,57.638000000000005
988,26.705,31.355,33.545,51.688,52.946000000000005,60.19
989,27.480999999999998,22.662,34.245,52.184,52.2,59.125
990,29.638,36.15,35.911,55.098,55.184,60.816
991,31.755,35.529,34.611,52.06,52.2,59.125
992,35.821,38.016,38.372,52.494,52.2,60.65
993,30.764,43.045,37.842,52.06,52.946000000000005,60.474
994,34.409,35.376,40.41,56.4,57.422,60.64
995,31.296999999999997,32.821,36.692,55.532,53.692,61.178000000000004
996,27.28,33.561,39.412,55.611000000000004,57.422,61.208
997,30.837,38.619,36.118,53.79600000000001,54.438,59.8
998,36.133,45.949,38.315,55.966,55.93,61.273999999999994
999,35.007,37.129,36.286,57.426,57.422,61.394
1000,35.195,37.001999999999995,39.62,54.663999999999994,55.93,59.77
1001,35.111,38.0,38.756,55.532,56.842,63.426
1002,39.044000000000004,42.934,34.215,59.99100000000001,58.913999999999994,65.373
1003,38.166,45.672,37.609,56.4,58.913999999999994,63.578
1004,33.058,43.476000000000006,42.661,57.505,59.66,64.172
1005,36.133,40.001999999999995,38.827,60.504,58.168,64.633
1006,35.195,37.709,39.452,58.452,58.168,63.243
1007,36.133,42.326,41.693000000000005,56.913000000000004,58.913999999999994,62.821999999999996
1008,36.602,46.173,37.077,59.478,58.168,62.646
1009,36.414,41.424,40.031,59.478,59.66,63.413999999999994
1010,33.423,37.806999999999995,38.067,59.99100000000001,55.93,62.648
1011,37.54,39.955999999999996,39.966,59.99100000000001,55.184,62.648
1012,38.637,45.228,38.444,59.478,54.438,62.878
1013,37.54,40.798,37.201,61.119,58.168,63.663999999999994
1014,36.602,41.22,36.874,58.965,55.93,63.24
1015,35.195,42.525,38.025,61.53,58.913999999999994,64.631
1016,31.119,34.7,42.565,60.504,56.842,62.658
1017,32.255,37.258,39.94,57.93899999999999,58.168,63.451
1018,34.049,39.455,38.725,60.504,59.66,67.314
1019,33.673,48.083999999999996,45.043,62.145,56.676,65.017
1020,30.842,44.867,43.445,67.065,63.636,66.49600000000001
1021,36.446999999999996,40.652,36.079,57.867,58.083999999999996,61.217
1022,32.693000000000005,38.293,38.964,63.99,59.66,64.60600000000001
1023,34.507,41.508,42.09,54.512,52.532,58.188
1024,33.516,35.609,42.071000000000005,57.071000000000005,53.394,66.153
1025,35.028,37.485,41.82,56.558,57.422,61.303000000000004
1026,37.333,45.733999999999995,45.228,62.145,63.636,66.737
1027,36.708,44.577,46.324,63.066,58.648,66.803
1028,35.403,47.181999999999995,42.446999999999996,64.605,56.343999999999994,69.525
1029,34.717,39.194,36.009,56.872,56.676,62.815
1030,40.254,43.162,33.154,66.55199999999999,62.89,63.431999999999995
1031,39.159,47.346000000000004,37.681999999999995,53.94,49.81399999999999,62.391999999999996
1032,36.708,50.956,43.762,64.077,48.141999999999996,61.18
1033,32.038000000000004,52.288999999999994,41.978,66.362,62.093999999999994,61.935
1034,32.705999999999996,49.382,42.089,61.53,50.428000000000004,70.598
1035,31.328000000000003,45.137,38.69,58.711999999999996,54.438,58.357
1036,37.749,65.286,38.580999999999996,61.963,51.123999999999995,59.797
1037,37.96,49.635,50.108999999999995,58.363,59.957,69.735
1038,39.21,51.36,49.23,60.191,56.676,59.342
1039,35.195,44.273999999999994,43.614,59.563,55.632,62.504
1040,35.43,40.91,45.847,55.367,52.81399999999999,62.551
1041,35.77,40.91,42.45399999999999,53.657,49.98,63.913999999999994
1042,31.936999999999998,44.668,41.854,57.576,56.676,65.544
1043,35.195,47.668,48.095,56.265,50.46,61.022
1044,33.996,39.815,40.321999999999996,57.765,52.2,63.917
1045,35.455999999999996,40.086999999999996,37.79,63.673,49.104,63.831
1046,36.394,42.933,35.525999999999996,62.861999999999995,52.532,62.89
1047,31.39,45.607,45.538000000000004,62.145,58.168,64.804
1048,31.348000000000003,44.163999999999994,40.588,55.751999999999995,50.46,60.474
1049,29.764,39.797,36.494,60.093,54.604,62.928000000000004
1050,30.295,38.565,39.861999999999995,57.68600000000001,50.146,61.022
1051,30.514,33.824,35.569,57.071000000000005,48.952,59.477
1052,28.031999999999996,36.978,37.126999999999995,49.828,44.364,58.177
1053,17.928,23.765,30.195,52.928000000000004,42.456,55.228
1054,17.812,26.529,34.641,51.378,44.248000000000005,57.324
1055,14.81,15.668,32.330999999999996,47.0,29.928,50.1
1056,14.367,13.079,33.365,28.188000000000002,14.716,43.011
1057,12.270999999999999,9.849,25.316,23.844,18.919,40.275
1058,10.283,7.322,17.984,22.108,14.238,21.639
1059,11.674000000000001,8.498,20.074,22.74,20.953000000000003,21.660999999999998
1060,10.966,9.14,24.066999999999997,17.609,15.124,26.678
1061,10.720999999999998,13.737,27.855,19.180999999999997,14.139000000000001,28.136999999999997
1062,11.149000000000001,11.299000000000001,31.305,16.548,14.595999999999998,39.394
1063,14.277999999999999,17.217,32.23,28.048000000000002,31.798000000000002,56.126000000000005
1064,17.889,23.249000000000002,33.172,51.316,53.692,59.583999999999996
1065,9.079,13.664000000000001,33.879,50.943999999999996,49.88,58.93
1066,9.799,13.532,32.062,49.184,48.72,57.655
1067,8.916,12.767000000000001,16.465,49.224,46.948,58.435
1068,9.917,11.411,29.635,42.793,33.37,45.809
1069,9.203,6.434,16.732,36.561,23.609,29.316
1070,9.317,5.496,14.059000000000001,34.707,24.108,35.873000000000005
1071,10.297,5.59,8.068,39.005,23.342,18.94
1072,10.425,6.659,7.729,40.006,24.559,19.984
1073,14.15,8.86,10.489,43.01,33.444,48.538999999999994
1074,12.027999999999999,10.515,11.880999999999998,40.955999999999996,29.479,54.126000000000005
1075,13.284,12.133,22.336,44.832,42.012,57.166000000000004
1076,14.130999999999998,9.763,21.866999999999997,44.799,39.496,56.631
1077,9.763,7.859,21.003,48.158,41.692,55.398
1078,8.43,9.637,27.574,41.138000000000005,38.099000000000004,55.273999999999994
1079,8.513,13.964,34.559,49.928000000000004,50.46,58.93899999999999
1080,14.835,25.508000000000003,33.611999999999995,49.618,49.88,59.8
1081,13.38,15.507,31.201999999999998,49.828,48.256,59.505
1082,14.117,20.402,30.24,51.006,51.04,59.633
1083,12.993,26.415,30.12,54.23,48.256,59.125
1084,12.267000000000001,13.357999999999999,31.844,53.79600000000001,52.36600000000001,61.973
1085,10.761,10.039,31.147,53.361999999999995,51.04,58.968
1086,10.027000000000001,10.97,32.025999999999996,52.494,48.72,59.096000000000004
1087,10.725999999999999,11.793,26.749000000000002,55.532,51.952,61.088
1088,9.969,6.529,22.590999999999998,45.675,32.165,53.938
1089,9.918,6.736000000000001,23.01,47.513999999999996,42.476000000000006,56.553999999999995
1090,9.691,6.051,22.241999999999997,44.838,36.4,54.953
1091,10.347000000000001,9.913,30.614,48.912,45.324,57.743
1092,15.405,20.234,34.056,47.727,43.52,56.43
1093,15.997,25.064,35.284,49.556000000000004,49.3,58.118
1094,15.094000000000001,21.996,37.02,43.104,44.66,57.183
1095,13.485999999999999,18.325,38.024,48.861999999999995,47.328,57.208
1096,25.316,33.615,35.369,48.762,46.052,58.949
1097,21.866999999999997,32.928000000000004,36.161,49.506,48.72,57.803999999999995
1098,19.432000000000002,24.416999999999998,35.031,49.083999999999996,47.56,57.986999999999995
1099,19.980999999999998,31.099,34.619,51.316,47.328,58.873999999999995
1100,16.58,18.619,31.935,50.2,48.256,57.042
1101,14.793,23.649,36.383,48.812,50.46,57.332
1102,16.292,22.445,34.598,31.14,43.12,54.961000000000006
1103,12.968,15.623,29.153000000000002,18.627,24.609,50.248999999999995
1104,14.065,15.014000000000001,33.534,15.935,15.616,37.995
1105,15.227,16.167,32.542,16.255,15.845999999999998,44.537
1106,13.868,12.039000000000001,25.886999999999997,14.085999999999999,13.187000000000001,20.367
1107,14.969000000000001,9.429,22.62,14.333,12.456,14.395999999999999
1108,16.759,16.797,28.004,13.522,14.102,17.963
1109,14.919,9.847999999999999,21.784000000000002,15.744000000000002,12.49,17.69
1110,12.368,10.262,21.383000000000003,13.120999999999999,14.12,14.758
1111,12.761,9.771,22.774,13.698,10.854000000000001,12.054
1112,10.687000000000001,8.744,21.055999999999997,10.91,11.825999999999999,10.542
1113,9.246,7.722,19.559,10.364,9.98,8.958
1114,12.215,7.693,15.299000000000001,13.470999999999998,9.394,8.588
1115,13.077,7.224,11.117,12.599,9.871,9.324
1116,14.614,8.318999999999999,10.219,10.809000000000001,9.906,6.648
1117,15.023,8.461,14.454,15.380999999999998,11.952,10.913
1118,11.857999999999999,7.671,15.16,10.761,11.93,8.69
1119,16.245,10.868,21.531,12.779000000000002,12.241,12.399000000000001
1120,16.046,12.337,19.915,15.757,11.251,9.655
1121,16.483,12.667,22.090999999999998,14.812999999999999,12.952,11.254000000000001
1122,16.442,18.059,23.142,11.347999999999999,14.485999999999999,12.495
1123,18.055999999999997,10.277999999999999,19.682000000000002,18.604,15.693,15.708
1124,17.459,13.472999999999999,26.055,16.262,21.006,33.71
1125,25.749000000000002,26.895,29.974,28.183000000000003,39.163000000000004,55.788999999999994
1126,30.66,36.65,34.096,46.408,48.72,58.468999999999994
1127,30.201999999999998,30.732,32.159,52.122,52.2,57.026
1128,22.587,32.573,32.008,56.4,58.168,61.012
1129,29.721999999999998,32.571999999999996,30.061999999999998,52.68,49.88,58.354
1130,29.273000000000003,31.230999999999998,33.894,52.122,51.62,59.448
1131,29.93,33.008,35.628,52.556000000000004,51.321999999999996,60.464
1132,28.908,30.081,35.046,50.373999999999995,50.792,57.035
1133,29.054000000000002,24.987,35.887,51.688,50.576,57.505
1134,29.711,33.228,34.174,51.428000000000004,50.576,59.198
1135,29.054000000000002,33.323,34.036,52.06,49.88,57.128
1136,28.616,35.231,33.442,53.79600000000001,52.36600000000001,59.78
1137,36.916,39.266,40.503,52.928000000000004,54.438,58.61600000000001
1138,37.385,36.29,34.365,53.79600000000001,55.184,59.956
1139,34.465,35.356,36.814,54.23,53.692,59.105
1140,32.14,33.201,35.11,55.098,54.438,61.364
1141,35.872,38.656,36.282,55.098,55.184,59.93600000000001
1142,34.465,32.662,36.229,54.663999999999994,55.184,60.298
1143,34.361,39.541,37.663000000000004,54.663999999999994,56.676,60.132
1144,33.189,36.997,37.811,55.098,52.2,60.011
1145,31.68,42.482,43.943000000000005,57.426,57.422,63.59
1146,35.768,39.967,42.398,56.4,58.913999999999994,61.946000000000005
1147,38.323,45.847,42.956,57.93899999999999,55.93,63.391999999999996
1148,38.323,46.343,40.18,57.93899999999999,58.913999999999994,63.864
1149,33.423,42.056000000000004,38.408,60.504,59.66,64.593
1150,33.788000000000004,39.04,36.713,61.016999999999996,58.168,61.765
1151,34.726,38.696,38.388000000000005,60.504,58.913999999999994,63.206
1152,34.986999999999995,43.213,41.343999999999994,59.99100000000001,58.168,65.795
1153,32.693000000000005,36.796,42.253,59.99100000000001,58.913999999999994,64.407
1154,38.949,41.016000000000005,41.87,58.531000000000006,58.913999999999994,62.67
1155,38.792,42.781000000000006,41.376000000000005,59.738,58.168,65.874
1156,33.319,40.425,38.775999999999996,63.375,59.66,65.04
1157,33.788000000000004,38.809,38.818000000000005,59.478,52.2,61.323
1158,32.400999999999996,37.028,40.875,61.53,58.913999999999994,66.653
1159,37.385,49.016000000000005,47.071000000000005,57.93899999999999,58.913999999999994,62.141999999999996
1160,35.455999999999996,44.424,37.611,61.632,59.66,63.416000000000004
1161,33.423,37.165,41.711000000000006,60.504,59.66,65.597
1162,38.166,44.211999999999996,38.637,64.742,59.162,67.486
1163,39.263000000000005,45.981,41.228,61.938,58.913999999999994,62.29600000000001
1164,35.195,41.917,38.205999999999996,56.913000000000004,53.278,61.218
1165,34.934,46.851000000000006,47.383,58.531000000000006,55.35,61.364
1166,37.071,46.903,43.885,61.07,61.896,64.60600000000001
1167,37.464,45.948,41.667,62.964,60.156000000000006,67.57
1168,42.048,42.667,44.336999999999996,60.504,60.653999999999996,64.64
1169,31.535999999999998,40.178000000000004,42.494,60.353,58.996,65.16199999999999
1170,42.798,56.36,49.948,62.861999999999995,59.162,70.044
1171,34.907,42.273,42.381,62.861999999999995,56.096000000000004,66.786
1172,36.989000000000004,33.146,44.821000000000005,57.173,55.516000000000005,64.319
1173,31.385,39.742,43.724,62.553000000000004,55.93,60.18899999999999
1174,44.238,43.677,56.832,55.441,54.405,64.26
1175,30.275,50.943999999999996,39.086999999999996,63.852,57.04,62.53
1176,34.686,40.838,36.042,61.836000000000006,51.571000000000005,68.582
1177,38.115,43.7,44.273999999999994,67.202,65.127,69.033
1178,33.788000000000004,53.248000000000005,50.792,67.202,57.918,65.587
1179,29.846,48.63,46.216,55.563,49.582,63.251000000000005
