time,date,ISE,ISE.1,SP,DAX,FTSE,NIKKEI,BOVESPA,EU,EM
185,2009/9/28,0.004001644,0.000624585,0.017652877,0.027374713999999998,0.016296381999999998,-0.025298876,0.015796766,0.017615119,-0.003191672
186,2009/9/29,0.011414048999999999,0.014048353000000001,-0.00223207,-0.00398085,-0.001162183,0.009018586,-0.0013382079999999998,-0.001245038,0.008961924
187,2009/9/30,-0.009442384,-0.006064639,-0.0033338240000000004,-0.006736539000000001,-0.005012834,0.003264897,0.004610893,-0.0040518179999999996,-0.000743823
188,2009/10/1,-0.0022130360000000003,-0.006405308,-0.026097229,-0.021481345,-0.016913098999999997,-0.015373313999999999,-0.017364366000000003,-0.017376967,-0.003233047
189,2009/10/2,-0.020018346,-0.026805495,-0.004515691,-0.015722781,-0.01177715,-0.025040742,0.011724119,-0.016212542,-0.0087413
190,2009/10/5,0.023026511,0.032177895,0.014765453000000001,0.0074612590000000005,0.007110786,-0.005913542,0.019378789,0.008032903000000001,0.001991938
191,2009/10/6,0.031160933999999998,0.044574339000000004,0.013612406,0.026650953999999998,0.022377757999999998,0.0017876429999999998,0.0048304640000000005,0.023523141,0.013076211
192,2009/10/7,-0.008730222,-0.009687353000000001,0.00270795,-0.0029898090000000004,-0.0056797819999999995,0.011061401,-0.000526698,-0.004043262,0.004295981
193,2009/10/8,0.01706096,0.022759764,0.007442123,0.013346692,0.008905403000000001,0.0033486059999999996,0.017753912,0.010892793000000001,0.00769598
194,2009/10/9,0.006746256999999999,0.004064031,0.005624801,-0.0008155110000000001,0.001415209,0.018532576999999998,0.0048658090000000005,9.159999999999999e-05,0.006176261999999999
195,2009/10/12,0.015520491,0.015381762,0.004376823,0.012414133999999999,0.009313514,0.005989183,0.008934388,0.010575071,0.0043436609999999995
196,2009/10/13,-0.01843108,-0.014092117,-0.002791504,-0.011988795,-0.010825728,0.0,0.0,-0.010315897,4.48e-05
197,2009/10/14,0.018883892,0.026777977,0.017393671,0.024175547999999998,0.019596792,-0.001623895,0.023769337,0.019869578,0.016426627
198,2009/10/15,-0.000160911,0.0019263070000000001,0.004148815,-0.004000035999999999,-0.006317356999999999,0.017581736,0.007554361,-0.004118030999999999,0.001776709
199,2009/10/16,-0.024346941,-0.034743583,-0.008131019,-0.015099439,-0.006299717,0.00184522,-0.0075694659999999995,-0.009167473,-0.00619924
200,2009/10/19,0.009915384000000001,0.010606876999999999,0.009361385,0.018829544,0.017437916,-0.002054253,0.015572973,0.01594895,0.010830679
201,2009/10/20,0.01507818,0.018463331,-0.006258672,-0.006994001,-0.007240005,0.009753472,-0.029215459,-0.005858889,-0.003248157
202,2009/10/21,0.004774399,-0.0030195020000000003,-0.008893203,0.003730277,0.002761565,-0.000333813,0.002798402,0.001612484,-0.002497166
203,2009/10/22,-0.005441211,-0.009280968,0.010587366,-0.012169423,-0.009651017,-0.0064289740000000005,0.009861728,-0.010527017,-0.005011615
204,2009/10/23,0.007105868,0.010879518000000001,-0.012253261000000001,-0.003943263,0.006736868000000001,0.0015396479999999998,-0.016403557,-0.000778076,0.003919997
205,2009/10/26,-0.0029345879999999997,-0.010121663000000001,-0.011786491000000001,-0.017235792,-0.009756362,0.007714026999999999,0.00041492199999999997,-0.013986318999999999,0.000255686
206,2009/10/27,-0.01632457,-0.026367552000000002,-0.003323385,-0.001266274,0.0017897179999999998,-0.014596557,-0.03002245,0.000550359,-0.014859632
207,2009/10/28,-0.030082971,-0.030080423999999998,-0.019734359,-0.024931016,-0.023460916000000002,-0.013546473,-0.048646098,-0.021614441,-0.02595065
208,2009/10/30,-0.035849614,-0.036051348999999996,-0.006195841999999999,-0.014904187,-0.007091458,-0.004008998,0.022743938999999998,-0.005098468,-0.006025
209,2009/11/2,0.0057353840000000005,-0.001328301,0.0064355919999999995,0.0029246420000000003,0.011823963,-0.023369712,0.017667081,0.006416061,-0.001535758
210,2009/11/3,-0.02390659,-0.030117917999999997,0.002423036,-0.014367602,-0.013272131000000001,0.004210263,0.0,-0.014107112,-0.007353045
211,2009/11/4,0.020219135,0.028040938999999997,0.00104211,0.016833799,0.013937989,0.0,0.02007084,0.016556042,0.018558259
212,2009/11/5,0.00035102800000000003,0.004521631,0.019052883,0.0067166380000000005,0.00345923,-0.012971413999999999,0.014029703000000001,0.006450039,0.00236358
213,2009/11/6,-0.006962099,-0.0010138319999999999,0.0025000829999999997,0.001336473,0.003330642,0.007372851,-0.005414533000000001,0.001380545,0.004129933
214,2009/11/9,0.016985685,0.022223315,0.021995171,0.023672397,0.017826815,0.002004252,0.026753968,0.019047948999999998,0.017839993999999998
215,2009/11/10,0.00751899,0.007653769,-6.4e-05,-0.0011608739999999999,-0.0008981719999999999,0.0062745,0.0013432239999999999,-0.002355524,0.004411033
216,2009/11/11,0.015029496000000002,0.017689104,0.005019358,0.009777103,0.0069160919999999996,9.620000000000001e-05,0.00192867,0.00648076,0.007978584
217,2009/11/12,-0.002417171,-0.006917942,-0.010312341,-0.000774776,0.0018400320000000001,-0.006829608,-0.030305118,-0.000105516,-0.010681845
218,2009/11/13,-0.006258616999999999,-0.009044561,0.005722896,0.004029680999999999,0.003764345,-0.0034922490000000002,0.013531422,0.001930278,0.0029166709999999996
219,2009/11/16,0.00685869,0.010121533,0.014363915,0.020535631999999998,0.016162763,0.002133785,0.019719781000000002,0.014123227,0.01569294
220,2009/11/17,-0.031914469,-0.034907071,0.000919076,-0.004556587,-0.006860195,-0.006275279,0.011624134,-0.006568908,0.000917437
221,2009/11/18,-0.017581763,-0.016424900000000003,-0.00046844300000000003,0.001587406,-0.0007110780000000001,-0.005475434,-0.013291515,0.0005387030000000001,-0.001784346
222,2009/11/19,-0.006598214,-0.013773197,-0.013516783999999999,-0.014870868,-0.014024999,-0.013245613,-0.0028454659999999996,-0.015621595,-0.005447913
223,2009/11/20,-0.019347799,-0.022447375,-0.0032200840000000002,-0.006868283,-0.003099127,-0.005438096999999999,0.007240748000000001,-0.0058524630000000005,-0.003116793
224,2009/11/23,0.012533508,0.013944426999999999,0.013523927,0.024132782999999998,0.019629363,-0.010169798,0.0,0.020448651,0.007984955
225,2009/11/24,-0.00630611,-0.010003918,-0.00053348,-0.005560568,-0.00589917,0.0,0.007575003,-0.0064023330000000005,-0.004366385
226,2009/11/25,0.00055265,0.006343138000000001,0.004494025,0.0058259819999999995,0.007634195999999999,0.004251934000000001,0.008873566,0.00538219,0.004211632
227,2009/12/1,0.011903098,-0.0008389539999999999,-0.001594961,-0.004561466,-0.009853035,0.01373337,0.009218681,-0.008318025,-0.004415635
228,2009/12/2,0.038612983,0.04576435400000001,0.000342636,0.000877292,0.0028572520000000002,0.0038308509999999997,0.001006117,0.002869599,0.005985534
229,2009/12/3,0.036468359,0.042937262000000004,-0.008437646,-0.001961561,-0.0027066670000000003,0.037655681,-0.004381808,-7.26e-05,0.0030236679999999998
230,2009/12/4,0.008514453,0.011556348999999999,0.00549437,0.008163663,0.001767682,0.004491949,-0.010462209,0.007764681,-7.46e-05
231,2009/12/7,-0.003723744,-0.011418107,-0.002471451,-0.0056712559999999995,-0.002200676,0.014364648999999998,0.01334176,-0.003357898,0.00040313699999999997
232,2009/12/8,-0.006519958,-0.008669326,-0.010304438,-0.016764488,-0.016632558000000002,-0.002671846,-0.011494464,-0.015214503999999998,-0.006006925
233,2009/12/9,-0.008229144,-0.011447394,0.003665636,-0.007187485,-0.0036827509999999997,-0.013477366999999999,0.004169712,-0.00846942,-0.004478545
234,2009/12/10,0.008292258,0.010238216999999999,0.005822698,0.010774209,0.007752495999999999,-0.01428485,0.010472525,0.008986643,0.0031913540000000004
235,2009/12/11,-0.0042044529999999995,-4.14e-05,0.003676275,0.00824579,0.003274322,0.024542197,0.007811917,0.0030940790000000004,0.005524348
236,2009/12/14,0.016307467,0.01066707,0.00693534,0.007954326999999999,0.010154291,-0.00021668599999999998,0.001183125,0.008030006999999999,0.00432518
237,2009/12/15,0.004990278,-8.190000000000001e-05,-0.00556247,0.0015636839999999999,-0.005565475,-0.002199201,-0.000548103,-0.0014272310000000002,-0.003226927
238,2009/12/16,0.007262630999999999,0.00852825,0.001127594,0.015722357,0.006505713000000001,0.009272117,-0.009990441,0.010294153,-0.001744163
239,2009/12/17,-0.016948928999999998,-0.022729184,-0.011880825,-0.010042756,-0.019492167,-0.00133817,-0.022906153,-0.013355087,-0.009605113
240,2009/12/18,0.003501244,0.0027052540000000003,0.0058129390000000005,-0.002266256,-0.003994475,-0.002142241,-0.0040937740000000005,-0.005558315,-0.003679224
241,2009/12/21,0.022530183999999998,0.019354087,0.010448907,0.016889058999999998,0.018531052,0.00407567,-0.013095523999999999,0.015016334,-0.0037709279999999998
242,2009/12/22,0.004894702,0.00344592,0.00355724,0.002553002,0.006533201999999999,0.018925254,0.022394312000000003,0.007488026,0.009237022
243,2009/12/23,-0.007211305,-0.0075406909999999995,0.002296069,0.001974271,0.00816743,0.015194208999999998,0.002533203,0.004134724,0.007803515
244,2009/12/24,0.00581665,0.01348731,0.005242394,0.007605159,0.005568563,0.0,0.004620241,0.001824665,0.004780622
245,2009/12/25,0.003891123,0.005091265,0.001153372,0.0,0.0064944880000000005,-0.00401396,0.0,0.0,0.00034036900000000003
246,2009/12/28,-0.000811768,-0.001677504,0.0,0.0,0.0,0.013206723,0.0,0.003681056,0.004142079
247,2009/12/29,0.00322285,0.005816643000000001,-0.001401965,0.001436601,0.0,0.000360093,0.00578571,0.004186105999999999,-0.000190542
248,2009/12/30,-0.002274045,-0.004334286,0.00019532799999999998,-0.009043439,-0.007327798000000001,-0.008649774,0.004266393,-0.00746846,0.000340849
249,2009/12/31,0.022138372000000003,0.034372174,-0.010100375,0.015138061000000001,0.002775005,0.010221194,0.0210203,0.000783591,0.00685449
250,2010/1/4,0.010229371,0.014477562,0.015916068999999998,0.0,0.016017643,0.0,0.0,0.016777763,0.00839901
251,2010/1/5,0.013898022,0.024018915,0.003110806,-0.00272182,0.00402802,0.002534611,0.0027800570000000003,0.00131582,0.00806674
252,2010/1/6,0.007956979,0.005706348000000001,0.000545376,0.00040940800000000005,0.001357159,0.004634515,0.006937723000000001,0.000585708,0.00532962
253,2010/1/7,0.0077717490000000005,0.007498474000000001,0.003993283,-0.002483888,-0.0005969230000000001,-0.00465043,-0.00393824,-0.000359589,-0.006374655
254,2010/1/8,-0.003189192,0.000835311,0.002877549,0.003027297,0.001356129,0.010862314,-0.002672088,0.0035544229999999997,0.001229253
255,2010/1/11,-0.016130747,-0.006032639,0.0017452320000000002,0.000478552,0.0007044610000000001,0.007456628000000001,0.002416559,-0.000497677,0.005447372
256,2010/1/12,-0.00454863,-0.004338703,-0.009425438000000001,-0.016272734,-0.0071397809999999996,0.0,-0.005081535999999999,-0.009893407,-0.003729203
257,2010/1/13,0.017559249,0.021362493,0.008291384,0.003383132,-0.004593435,-0.013334968,0.004399805,-7.47e-05,-0.007263451999999999
258,2010/1/14,0.00207392,-0.002075816,0.002423567,0.004307228,0.0045024999999999996,0.015954902,-0.008331836,0.005499697,0.0023126789999999998
259,2010/1/15,-0.013516994,-0.015515838,-0.010882186,-0.019033263999999998,-0.007814821999999999,0.006799546,-0.011860723,-0.011114664,-0.0020564520000000003
260,2010/1/18,0.010044257,0.013494937,0.012422194,0.007220334,0.007123448,-0.011633501000000001,0.006113663,0.005403105,0.0017253960000000001
261,2010/1/19,0.011097873999999999,0.007783483000000001,0.0,0.009740279000000001,0.003397687,-0.008342332,0.00729312,0.005296237,0.002118634
262,2010/1/20,0.00559711,0.002293962,-0.010654438,-0.021128599999999997,-0.016883672,-0.0025466910000000002,-0.024749831,-0.017593107,-0.009050756
263,2010/1/21,-0.003033665,-0.01301137,-0.019126605,-0.018030406000000002,-0.015935776999999998,0.012116266,-0.028707259,-0.013776535,-0.014855548
264,2010/1/22,-0.023856682,-0.027452668,-0.022389806,-0.009027974,-0.0060349309999999995,-0.025898322,-0.0007547739999999999,-0.008199445,-0.012384603999999999
265,2010/1/25,0.005236694,0.003951545999999999,0.004587541,-0.011292033,-0.008084639,-0.007378995,-0.010566043999999998,-0.007667436,-0.004143634
266,2010/1/26,0.000671833,-0.008489498,-0.0042120709999999995,0.006647636,0.003150745,-0.017987842,0.0,0.003881709,-0.017437655
267,2010/1/27,-0.004547723,0.00028776400000000003,0.004868323,-0.004549107,-0.011320443999999999,-0.007114645,-0.006952874,-0.010127460999999999,-0.007275356
268,2010/1/28,0.012852447,0.012920276000000001,-0.011888153,-0.018397215,-0.013856946,0.01569829,0.007929139,-0.012274408999999998,0.010577308999999998
269,2010/1/29,-0.002190987,-0.0009083730000000001,-0.009877766999999999,0.012280943999999999,0.008283224,-0.020983357,-0.002839913,0.010072536,-0.006314758
270,2010/2/1,0.015891732,0.015822193000000002,0.014165355,0.008113140999999999,0.011288078,0.0006842110000000001,0.01773123,0.008520053,0.0018169170000000001
271,2010/2/2,-0.006837607,-0.00318405,0.012889515,0.009711326,0.006818187,0.016142372,0.008838432,0.009226841,0.001154004
272,2010/2/3,-0.0014324560000000001,0.000667055,-0.0054894259999999995,-0.006601821,-0.005732524,0.003199938,-0.000804338,-0.005941013,0.011540841999999999
273,2010/2/4,-0.029575211,-0.040104449,-0.031635816000000004,-0.024784117,-0.021901495,-0.004657935,-0.048466862,-0.027518736000000002,-0.019774104
274,2010/2/5,-0.038300784,-0.053826569000000005,0.002892972,-0.018035461000000003,-0.01537255,-0.029286272000000002,-0.018485573,-0.021005008,-0.02729
275,2010/2/8,-0.030015785,-0.031003435,-0.008902849000000001,0.009251668000000001,0.0061852619999999995,-0.010522409,0.006194626,0.006990165,-0.0038095340000000003
276,2010/2/9,0.017725401000000002,0.024150031000000002,0.012955814,0.002441933,0.003821998,-0.001902969,0.024479016,0.002812647,0.012960538
277,2010/2/10,-0.00510604,-0.00277599,0.007398858,0.0069073730000000005,0.003943854,0.015909378000000002,0.02156801,0.005973752,0.003336998
278,2010/2/11,0.015960155,0.013763276999999999,0.0,-0.005876669,0.005731788000000001,0.0,0.0,0.000520113,0.0111113
279,2010/2/12,-0.00619301,-0.009244139,-0.002748402,-0.000643384,-0.003687892,0.0,-0.004152024,-0.0034731709999999997,-0.002354158
280,2010/2/15,0.0052852590000000005,0.006210933,0.017840667,0.0019452410000000001,0.00484967,-0.007847648,0.021481973999999997,0.0029322859999999997,0.002296293
281,2010/2/16,0.008033964000000001,0.011155246,0.0,0.014594224,0.014714623000000001,0.002090032,0.0,0.01261871,0.005947344
282,2010/2/17,0.029039821,0.032506145,0.004228991,0.010003233,0.006178316,0.026802541000000003,0.0,0.010460354,0.010310325
283,2010/2/18,-0.015578937,-0.024484192999999998,0.006563167,0.005661716999999999,0.00914954,0.002796172,0.008155698000000001,0.007058343000000001,-0.002326162
284,2010/2/19,0.016435847,0.012866975,0.002184195,0.00730372,0.006196607,-0.020735598,-0.003529424,0.0067431819999999995,-0.008235250999999999
285,2010/2/22,-0.013711428000000001,-0.007825399,-0.0010463739999999999,-0.005891087,-0.001139091,0.026983641000000003,-0.006128479,-0.002708243,0.008018818
286,2010/2/23,-0.02262045,-0.032981934,-0.012176613999999999,-0.014942926,-0.006937181,-0.004661600000000001,-0.016145356,-0.011454108999999999,-0.001826145
287,2010/2/24,-0.03476938,-0.043526855999999996,0.009673506,0.0020392929999999997,0.00521675,-0.01491639,-0.004745921,0.003122244,-0.006394627
288,2010/2/25,-0.018702566,-0.020265321,-0.0020831639999999998,-0.014923347,-0.012183446,-0.009543543,0.004942549,-0.014050056000000002,-0.006927661999999999
289,2010/2/26,0.019627036,0.022167027000000002,0.001404348,0.011882495,0.014352198,0.0023798720000000003,0.005760663,0.013824601,0.007745793000000001
290,2010/3/1,0.029306317999999998,0.029827052000000003,0.010107284,0.020341986,0.009553621,0.00453541,0.010842768000000001,0.013641532,0.011574976
291,2010/3/2,0.005696108,0.008177214,0.002327644,0.010974804,0.014362047,0.004881862,0.008162585,0.010262272,0.00828374
292,2010/3/3,0.00432159,0.003799038,0.00042912699999999996,0.007127584,0.008913314,0.003057392,-0.002038104,0.008006659000000001,0.003711996
293,2010/3/4,-0.0050095240000000004,-0.00872609,0.003729217,-0.0038852390000000004,-0.001084952,-0.010532058,0.002569101,-0.000617057,-0.004067471
294,2010/3/5,0.022773381000000002,0.022575537000000003,0.013910299999999999,0.014056986,0.013049525,0.021764786,0.015103242,0.014754495,0.010645201000000002
295,2010/3/8,0.01266815,0.022410944,-0.00017565400000000002,-0.00024674,0.0012314280000000001,0.020708088,-0.003958614,0.001064674,0.009756269
296,2010/3/9,-0.0063352569999999995,-0.012297362,0.001711315,0.00169702,-0.000785083,-0.001727368,0.014491643,-0.000303826,0.001288432
297,2010/3/10,-0.003915514,-0.0029361290000000004,0.004514325,0.008598831,0.006813215,-0.000353026,0.005775516999999999,0.007955017,0.002852183
298,2010/3/11,-0.007161671,-0.005587472,0.00403337,-0.001363635,-0.004139321,0.009518242,-0.0013441629999999998,-0.003856762,-0.002285129
299,2010/3/12,-0.0027446840000000003,0.003557005,-0.00021737,0.002775875,0.001476488,0.008060293,-0.007814672,0.001601952,2.8199999999999998e-05
300,2010/3/15,-0.0050212979999999996,-0.006337363,0.000452076,-0.0070134740000000004,-0.005650891,6.7e-05,-0.004582092,-0.006702784,-0.00754002
301,2010/3/16,0.023990399,0.024778658,0.007749056999999999,0.011357184,0.004726117,-0.002819266,0.013212057,0.008422483,0.006678935
302,2010/3/17,0.019908238999999998,0.027046714,0.005804795,0.008885226999999999,0.0042965,0.011616042,-0.003136078,0.005994462,0.011753411
303,2010/3/18,-0.014267377,-0.018503617,-0.000325895,-0.001988936,-0.000354384,-0.009536449,-0.00037297400000000004,-0.0029905659999999996,-0.000118508
304,2010/3/19,-0.00182161,-0.0077491769999999995,-0.005099485,-0.0049821940000000006,0.001328292,0.007482155999999999,-0.012532106999999999,-0.001628348,-0.001747153
305,2010/3/22,0.008486639,-0.00033317300000000003,0.00508233,0.0008471230000000001,-0.000991624,-0.004682660999999999,0.003089847,-0.001586534,-0.00595858
306,2010/3/23,0.008486611,0.009199750999999999,0.007145391,0.004959705,0.005142217,0.0,0.004984515,0.006135255,0.0020491520000000003
307,2010/3/24,0.014337851,0.015642971000000002,-0.005508385,0.003604767,0.0007576089999999999,0.003787087,-0.0068546909999999996,-0.00018460299999999998,-0.000280023
308,2010/3/25,0.034020727,0.034281822999999996,-0.001705629,0.015437438999999999,0.008715149,0.001277036,-0.006858168,0.009993925,-3.32e-05
309,2010/3/26,-0.007637163000000001,-0.0025391,0.000737463,-0.0021056079999999997,-0.004304243,0.015351348999999999,0.003515045,-0.0033652829999999997,0.0042335820000000005
310,2010/3/29,0.0010159,0.0029870509999999997,0.005667141999999999,0.005995016999999999,0.001349256,-0.000900703,0.018121718000000002,0.0016397870000000002,0.006657004
311,2010/3/30,0.0015201560000000002,0.002899896,4.26e-05,-0.002341598,-0.0067469290000000005,0.010022902,0.00030021700000000003,-0.003988002,0.003322491
312,2010/3/31,-0.00381384,9.21e-06,-0.003278272,0.0018054660000000001,0.001286128,-0.000649026,0.005871807,-0.000537831,-0.0015373989999999998
313,2010/4/1,0.020479928,0.023256492,0.007386521,0.01323924,0.011431697,0.013831836,0.010798081000000001,0.011916153999999998,0.01345158
314,2010/4/2,0.0060750959999999994,0.006670397,0.007896758,0.0,0.00616038,0.003700767,0.002162527,0.0,0.0012291910000000001
315,2010/4/5,0.010027432,0.011553941000000002,0.0,0.0,0.0,0.004703574,0.0,0.0,0.004452219
316,2010/4/6,-0.004077191,-0.0013568010000000001,0.001682879,0.0026666109999999997,0.0,-0.005037669,-0.002724989,0.005250169,0.0029491779999999998
317,2010/4/7,0.004087933,0.011301841000000002,-0.005894051,-0.00477771,-0.0031708929999999997,0.000931112,-0.004270950999999999,-0.003953149,0.0031247759999999997
318,2010/4/8,-0.003990517,-0.006800986,0.00336867,-0.008161901,-0.008610225,-0.011097557,0.013915415,-0.009357213,-0.00362746
319,2010/4/9,0.013150996000000002,0.023087673,0.006661623,0.012538071999999999,0.010153609000000001,0.003230749,-0.005139604,0.013490297,0.003942423
320,2010/4/12,-0.006163386,-0.0035944909999999996,0.0017650629999999999,0.000158395,0.001142996,0.0042358000000000005,-0.011307511000000001,0.002303192,-0.005179159
321,2010/4/13,-0.01276782,-0.01621416,0.0006851089999999999,-0.003182307,-0.0027558009999999996,-0.008090837,0.002517575,-0.003337412,-0.003799375
322,2010/4/14,0.021378817,0.028145887999999997,0.011088384,0.007605621,0.005987213000000001,0.003905017,0.003426713,0.0061868,0.007507331
323,2010/4/15,-0.004650074000000001,-0.0032906009999999998,0.000842168,0.0020763979999999997,0.004939216,0.00612938,-0.007219636,0.0035945240000000004,5.08e-06
324,2010/4/16,-0.014181168999999999,-0.011798023000000001,-0.01625795,-0.017727677,-0.014003168,-0.015339077,-0.015763662,-0.015112856000000001,-0.012591086999999999
325,2010/4/19,-0.001211584,-0.014212047,0.004511129,-0.002991089,-0.00280686,-0.017574433,-0.004663629,-0.005225307,-0.015519306
326,2010/4/20,0.012526916,0.016708116999999998,0.008026026,0.016382873,0.009694645,-0.00074188,0.0031788259999999996,0.012064507,0.008943000000000001
327,2010/4/21,-0.00741867,-0.003765961,-0.0010194310000000001,-0.00541835,-0.010480581999999999,0.017223137,0.000980505,-0.00889712,0.002515698
328,2010/4/22,-0.0019263770000000002,-0.00118032,0.0022612360000000002,-0.009945965,-0.010203185,-0.012791961999999999,0.0,-0.012900103999999999,-0.003179646
329,2010/4/26,0.012008848999999999,0.015475997,0.0027925590000000004,0.026140574,0.015518036,0.019598292,-0.0074354090000000005,0.015972171,0.008768359
330,2010/4/27,-0.014084423,-0.017618883999999998,-0.023659567000000003,-0.027634706000000002,-0.026486482999999998,0.004188857,-0.034882362,-0.029021541,-0.011889142
331,2010/4/28,-0.004895555,-0.020578676,0.006441938,-0.012278971999999999,-0.003020529,-0.026008978,0.002177718,-0.011822851,-0.009722941
332,2010/4/29,0.013199043,0.025293045,0.012860143999999999,0.00990584,0.005569255,0.012065368,0.019639058,0.012360258,0.0029710640000000003
333,2010/4/30,0.004356217,0.008757443,-0.016787736,-0.001499926,-0.011547783,0.0,-0.00661218,-0.006068731,0.004164699
334,2010/5/3,-0.009524497,-0.017841335,0.0130352,0.0050753529999999995,-0.025939946000000002,-0.033259031,-0.00610478,0.0008634210000000001,-0.007586865999999999
335,2010/5/4,-0.018303062,-0.021593711,-0.024127171,-0.026297374,0.0,0.0,-0.034097312000000005,-0.030722352,-0.01250644
336,2010/5/5,-0.015818452,-0.028091900000000003,-0.006608358000000001,-0.008091769,-0.012871003999999998,0.0,0.000693465,-0.013654443999999998,-0.013384166999999999
337,2010/5/6,-0.012077181999999999,-0.024921712999999998,-0.032888466,-0.008459008,-0.015260272,0.0,-0.02337866,-0.017706496000000002,-0.013554058999999999
338,2010/5/7,-0.056752612,-0.076967445,-0.015426628999999999,-0.033241327,-0.026580918,-0.031445667999999996,-0.008599649000000001,-0.033875001,-0.014724997
339,2010/5/10,0.068951684,0.10062069400000001,0.043034725,0.051629978,0.050322689000000004,0.015899612,0.04024732,0.06704246700000001,0.025317648999999998
340,2010/5/11,0.00024302599999999997,-0.010619634,-0.003403127,0.003284778,-0.009923973,-0.011422256,-0.015830571,-0.007264982,-0.006566375
341,2010/5/12,0.02647418,0.03099938,0.013645988999999999,0.023858036000000003,0.0091998,-0.001640942,0.012325743,0.012905352,0.00716741
342,2010/5/13,-0.000807723,0.006190106999999999,-0.012219411999999999,0.011013776999999999,0.009281581,0.021559201,-0.006707098000000001,0.0032409970000000002,0.0057799769999999995
343,2010/5/14,-0.038389961,-0.046439624000000006,-0.018979079,-0.031729866,-0.031938096,-0.014992412,-0.021467282999999997,-0.035458268,-0.011049521999999999
344,2010/5/17,0.005780967,-0.003439788,0.001108852,0.001684314,-7.6e-05,-0.02191092,-0.008647641,-0.00055238,-0.013753547
345,2010/5/18,0.016049266,0.021205697000000003,-0.014297727,0.014564782,0.008477031999999999,0.000671928,-0.032741572999999996,0.013739955,-0.002419064
346,2010/5/20,-0.04538897099999999,-0.0735257,-0.044899189000000006,-0.047922435,-0.045131160999999996,-0.02094789,-0.044516016,-0.046420552000000004,-0.036374727
347,2010/5/21,-0.006232065,-0.008072813,0.014912655,-0.006605063,-0.002012629,-0.02480792,0.034904051,-0.000833535,0.00112439
348,2010/5/24,0.008218708,0.01516534,-0.012992123000000001,-0.004051598,0.001322477,-0.002675136,-0.005725048000000001,-0.001938918,0.00511012
349,2010/5/25,-0.043092095999999996,-0.057318925,0.00035387,-0.023640576,-0.025754897000000002,-0.031067697000000002,-0.012275656000000001,-0.026448367,-0.027590293
350,2010/5/26,0.034723686000000004,0.043782355999999995,-0.005677006,0.015397493,0.019522005,0.006613466,0.01685499,0.019345618000000002,0.02156199
351,2010/5/27,0.007264208,0.014993319,0.032347213,0.03063387,0.030706095,0.012217841,0.031110931,0.029856859,0.017184219
352,2010/5/28,0.013409826000000001,0.019388862,-0.012451871000000002,0.001521461,-0.001309758,0.012705619,-0.002337975,-0.0008671789999999999,0.007175984
353,2010/5/31,-0.015485635,-0.025179175,-0.017314285,0.0030477309999999997,-0.004849455,0.000585715,0.017601298999999997,-0.000316987,0.011325081
354,2010/6/1,0.00138582,-0.007133402,0.0,0.002836193,0.0,-0.005838667,-0.019313905,-0.002435159,-0.015882221999999998
355,2010/6/2,0.013716279,0.017966551,0.025514387000000003,-1.17e-05,-0.0023268,-0.011244189,0.01766298,0.000555776,0.003444305
356,2010/6/3,0.003520353,0.008177155,0.0040432359999999995,0.012202052,0.011561046,0.031866523,-0.020334678999999998,0.012310678,0.011455399
357,2010/6/4,-0.014439061999999999,-0.021635353,-0.035017487,-0.019302705,-0.016484528000000002,-0.001312112,0.0,-0.021691071,-0.006233491999999999
358,2010/6/7,-0.005624349,-0.015977303999999998,-0.013624434,-0.005729581,-0.011162341000000001,-0.039176073,-0.008025503,-0.009470185,-0.015968381
359,2010/6/8,-0.011897225,-0.014532624,0.01091624,-0.0061833980000000005,-0.008121108,0.00179865,0.01093973,-0.008124869,0.0007236289999999999
360,2010/6/9,0.011865737,0.015006206000000001,-0.005959341,0.019606982,0.011429826,-0.010413714000000001,-0.00611345,0.015901475,0.0017334
361,2010/6/10,0.010203012,0.012652948,0.029079822,0.011932368,0.009120865,0.01090741,0.025216548999999998,0.015173935,0.010020454
362,2010/6/11,0.004905756,0.015163323000000001,0.004370107,-0.001447405,0.006060507,0.016895752,0.008779882,0.007070273,0.00877387
363,2010/6/14,0.01005563,0.017462519,-0.001806321,0.012679226000000002,0.007409013000000001,0.017830353,-0.001132628,0.01186348,0.007877899
364,2010/6/15,0.013067872,0.007567691999999999,0.023222472999999997,0.008138223,0.003013467,0.000813447,0.014206139,0.006593924,0.007188407
365,2010/6/16,-0.000326348,0.005878306999999999,-0.000556094,0.002565108,0.003844798,0.017966872,0.00478355,0.000989027,0.0033326109999999996
366,2010/6/17,0.008616579000000001,0.01079917,0.001282138,0.005256789,0.003050003,-0.006752556999999999,-0.0032484640000000004,0.002465087,0.002606371
367,2010/6/18,0.00251849,0.006836577,0.00131629,-0.001054618,-0.000590212,-0.000438122,-0.00159716,0.00221193,0.002134784
368,2010/6/21,0.004246468,0.008193586,-0.003864245,0.012148879,0.009156549,0.024020296,0.006049513,0.009956113,0.017326939
369,2010/6/22,-0.004728047,-0.011254901000000001,-0.016201322,-0.0038099040000000002,-0.00988051,-0.012296416999999999,-0.000277692,-0.007960963,-0.006912794
370,2010/6/23,-0.019495737,-0.022131099999999997,-0.0029899220000000003,-0.010345174,-0.013141046000000002,-0.018885012,0.005370442,-0.013176245,-0.002068345
